mu,pm,rr,rep,bin,r2,kind
1e-09,0.1,1.0000000000000002e-10,0,26,0.5274758205259896,null
1e-09,0.1,1.0000000000000002e-10,0,27,0.49206508397280574,null
1e-09,0.1,1.0000000000000002e-10,0,28,0.5429329438218936,null
1e-09,0.1,1.0000000000000002e-10,0,29,0.7325507954728392,null
1e-09,0.1,1.0000000000000002e-10,0,1,0.417936524088881,null
1e-09,0.1,1.0000000000000002e-10,0,2,0.4019786781916388,null
1e-09,0.1,1.0000000000000002e-10,0,3,0.42569354747400034,null
1e-09,0.1,1.0000000000000002e-10,0,4,0.46819598083386177,null
1e-09,0.1,1.0000000000000002e-10,0,5,0.49918029863994173,null
1e-09,0.1,1.0000000000000002e-10,0,6,0.7317926915264404,null
1e-09,0.1,1.0000000000000002e-10,0,7,0.5498097274712347,null
1e-09,0.1,1.0000000000000002e-10,0,8,0.6765572489478091,null
1e-09,0.1,1.0000000000000002e-10,0,9,0.5692752027724172,null
1e-09,0.1,1.0000000000000002e-10,0,10,0.7644436050582937,null
1e-09,0.1,1.0000000000000002e-10,0,11,0.5258473028678194,null
1e-09,0.1,1.0000000000000002e-10,0,13,0.5695221542513578,null
1e-09,0.1,1.0000000000000002e-10,0,14,0.4781475254848156,null
1e-09,0.1,1.0000000000000002e-10,0,15,0.35960648678075613,null
1e-09,0.1,1.0000000000000002e-10,0,16,0.560571436810616,null
1e-09,0.1,1.0000000000000002e-10,0,17,0.5091173552674769,null
1e-09,0.1,1.0000000000000002e-10,0,18,0.4774259734867095,null
1e-09,0.1,1.0000000000000002e-10,0,19,0.7339606097146871,null
1e-09,0.1,1.0000000000000002e-10,0,20,0.5214886668753996,null
1e-09,0.1,1.0000000000000002e-10,0,21,0.5539585832026099,null
1e-09,0.1,1.0000000000000002e-10,0,22,0.4781626358307348,null
1e-09,0.1,1.0000000000000002e-10,0,23,0.49405674879907624,null
1e-09,0.1,1.0000000000000002e-10,0,24,0.4619589498635581,null
1e-09,0.1,1.0000000000000002e-10,0,25,0.539383820617894,null
1e-09,0.1,1.0000000000000002e-10,0,26,0.5393838206178946,null
1e-09,0.1,1.0000000000000002e-10,0,27,0.6952457076757146,null
1e-09,0.1,1.0000000000000002e-10,0,28,0.5032479837389098,null
1e-09,0.1,1.0000000000000002e-10,0,29,0.5208835968608714,null
1e-09,0.1,1.0000000000000002e-10,0,1,0.4092651479429013,null
1e-09,0.1,1.0000000000000002e-10,0,2,0.37894435961952355,null
1e-09,0.1,1.0000000000000002e-10,0,3,0.4599759766769116,null
1e-09,0.1,1.0000000000000002e-10,0,5,0.6321463362464008,null
1e-09,0.1,1.0000000000000002e-10,0,6,0.4959807762801266,null
1e-09,0.1,1.0000000000000002e-10,0,7,0.5481587616430122,null
1e-09,0.1,1.0000000000000002e-10,0,8,0.5040610544503122,null
1e-09,0.1,1.0000000000000002e-10,0,9,0.6193125792948724,null
1e-09,0.1,1.0000000000000002e-10,0,10,0.7644436050582937,null
1e-09,0.1,1.0000000000000002e-10,0,11,0.5258473028678194,null
1e-09,0.1,1.0000000000000002e-10,0,12,0.543903194733148,null
1e-09,0.1,1.0000000000000002e-10,0,13,0.586106872499185,null
1e-09,0.1,1.0000000000000002e-10,0,14,0.523483230673698,null
1e-09,0.1,1.0000000000000002e-10,0,15,0.5366195605355204,null
1e-09,0.1,1.0000000000000002e-10,0,16,0.5503214600848324,null
1e-09,0.1,1.0000000000000002e-10,0,17,0.7284862185835566,null
1e-09,0.1,1.0000000000000002e-10,0,18,0.4774259734867095,null
1e-09,0.1,1.0000000000000002e-10,0,19,0.621284914532588,null
1e-09,0.1,1.0000000000000002e-10,0,20,0.5512480125907204,null
1e-09,0.1,1.0000000000000002e-10,0,21,0.49477384946525854,null
1e-09,0.1,1.0000000000000002e-10,0,22,0.49405674879907624,null
1e-09,0.1,1.0000000000000002e-10,0,23,0.542814994514044,null
1e-09,0.1,1.0000000000000002e-10,0,24,0.5423839207007866,null
1e-09,0.1,1.0000000000000002e-10,0,25,0.539383820617894,null
1e-09,0.1,1.0000000000000002e-10,0,26,0.5431679307607433,null
1e-09,0.1,1.0000000000000002e-10,0,27,0.4745821005879768,null
1e-09,0.1,1.0000000000000002e-10,0,28,0.7325507954728392,null
1e-09,0.1,1.0000000000000002e-10,0,29,0.5122290252208415,null
1e-09,0.1,1.0000000000000002e-10,0,1,0.4457251646739617,null
1e-09,0.1,1.0000000000000002e-10,0,2,0.40965531758076273,null
1e-09,0.1,1.0000000000000002e-10,0,3,0.4626110747096981,null
1e-09,0.1,1.0000000000000002e-10,0,4,0.42622791424155837,null
1e-09,0.1,1.0000000000000002e-10,0,5,0.45574442086424233,null
1e-09,0.1,1.0000000000000002e-10,0,6,0.7286975415229024,null
1e-09,0.1,1.0000000000000002e-10,0,7,0.5481587616430122,null
1e-09,0.1,1.0000000000000002e-10,0,8,0.5352589730236886,null
1e-09,0.1,1.0000000000000002e-10,0,9,0.5821155126850772,null
1e-09,0.1,1.0000000000000002e-10,0,10,0.5212150815384926,null
1e-09,0.1,1.0000000000000002e-10,0,11,0.5438000529651872,null
1e-09,0.1,1.0000000000000002e-10,0,12,0.5259528467192365,null
1e-09,0.1,1.0000000000000002e-10,0,13,0.6138695773922147,null
1e-09,0.1,1.0000000000000002e-10,0,14,0.5515918383482582,null
1e-09,0.1,1.0000000000000002e-10,0,15,0.35960648678075613,null
1e-09,0.1,1.0000000000000002e-10,0,16,0.37097384718882753,null
1e-09,0.1,1.0000000000000002e-10,0,17,0.3595612745456511,null
1e-09,0.1,1.0000000000000002e-10,0,18,0.7338947237717595,null
1e-09,0.1,1.0000000000000002e-10,0,19,0.6052142875118272,null
1e-09,0.1,1.0000000000000002e-10,0,20,0.6866361000824587,null
1e-09,0.1,1.0000000000000002e-10,0,21,0.5326915766302767,null
1e-09,0.1,1.0000000000000002e-10,0,22,0.5423839207007866,null
1e-09,0.1,1.0000000000000002e-10,0,23,0.5194656234577131,null
1e-09,0.1,1.0000000000000002e-10,0,24,0.4781626358307348,null
1e-09,0.1,1.0000000000000002e-10,0,25,0.539383820617894,null
1e-09,0.1,1.0000000000000002e-10,0,27,0.49206508397280574,null
1e-09,0.1,1.0000000000000002e-10,0,28,0.6952457076757146,null
1e-09,0.1,1.0000000000000002e-10,0,29,0.4745821005879768,null
1e-09,0.1,1.0000000000000002e-10,0,1,0.5592901203613715,null
1e-09,0.1,1.0000000000000002e-10,0,2,0.41588977206078603,null
1e-09,0.1,1.0000000000000002e-10,0,3,0.5739709458971024,null
1e-09,0.1,1.0000000000000002e-10,0,4,0.4333673362004138,null
1e-09,0.1,1.0000000000000002e-10,0,5,0.49918029863994173,null
1e-09,0.1,1.0000000000000002e-10,0,6,0.4512499139408136,null
1e-09,0.1,1.0000000000000002e-10,0,7,0.6834485155486372,null
1e-09,0.1,1.0000000000000002e-10,0,8,0.762611799341305,null
1e-09,0.1,1.0000000000000002e-10,0,9,0.5692752027724172,null
1e-09,0.1,1.0000000000000002e-10,0,10,0.6193125792948724,null
1e-09,0.1,1.0000000000000002e-10,0,11,0.5258473028678194,null
1e-09,0.1,1.0000000000000002e-10,0,12,0.5315682733076643,null
1e-09,0.1,1.0000000000000002e-10,0,13,0.5459305343071221,null
1e-09,0.1,1.0000000000000002e-10,0,14,0.4526786588367238,null
1e-09,0.1,1.0000000000000002e-10,0,15,0.3937161196600275,null
1e-09,0.1,1.0000000000000002e-10,0,16,0.37097384718882753,null
1e-09,0.1,1.0000000000000002e-10,0,17,0.3595612745456511,null
1e-09,0.1,1.0000000000000002e-10,0,18,0.42706063169556846,null
1e-09,0.1,1.0000000000000002e-10,0,19,0.47747647933063825,null
1e-09,0.1,1.0000000000000002e-10,0,20,0.6866361000824587,null
1e-09,0.1,1.0000000000000002e-10,0,21,0.5539585832026099,null
1e-09,0.1,1.0000000000000002e-10,0,22,0.7395575080917007,null
1e-09,0.1,1.0000000000000002e-10,0,23,0.5329592162271276,null
1e-09,0.1,1.0000000000000002e-10,0,24,0.7395575080917007,null
1e-09,0.1,1.0000000000000002e-10,0,25,0.539383820617894,null
1e-09,0.1,1.0000000000000002e-10,0,26,0.4766506068453324,null
1e-09,0.1,1.0000000000000002e-10,0,28,0.4745821005879768,null
1e-09,0.1,1.0000000000000002e-10,0,29,0.5122290252208415,null
1e-09,0.1,1.0000000000000002e-10,0,1,0.5415841386059083,null
1e-09,0.1,1.0000000000000002e-10,0,3,0.665346530800816,null
1e-09,0.1,1.0000000000000002e-10,0,4,0.4333673362004138,null
1e-09,0.1,1.0000000000000002e-10,0,5,0.5045884328334271,null
1e-09,0.1,1.0000000000000002e-10,0,6,0.7286975415229024,null
1e-09,0.1,1.0000000000000002e-10,0,7,0.6834485155486372,null
1e-09,0.1,1.0000000000000002e-10,0,8,0.7574586353685107,null
1e-09,0.1,1.0000000000000002e-10,0,9,0.5821155126850772,null
1e-09,0.1,1.0000000000000002e-10,0,10,0.5692752027724172,null
1e-09,0.1,1.0000000000000002e-10,0,11,0.601507202573622,null
1e-09,0.1,1.0000000000000002e-10,0,12,0.8518849933129994,null
1e-09,0.1,1.0000000000000002e-10,0,13,0.7532415221104396,null
1e-09,0.1,1.0000000000000002e-10,0,14,0.4781475254848156,null
1e-09,0.1,1.0000000000000002e-10,0,15,0.35960648678075613,null
1e-09,0.1,1.0000000000000002e-10,0,16,0.560571436810616,null
1e-09,0.1,1.0000000000000002e-10,0,17,0.7284862185835566,null
1e-09,0.1,1.0000000000000002e-10,0,18,0.4774259734867095,null
1e-09,0.1,1.0000000000000002e-10,0,19,0.4271044567633196,null
1e-09,0.1,1.0000000000000002e-10,0,20,0.6494013427644484,null
1e-09,0.1,1.0000000000000002e-10,0,21,0.7540383575042112,null
1e-09,0.1,1.0000000000000002e-10,0,22,0.7009028191080943,null
1e-09,0.1,1.0000000000000002e-10,0,23,0.542814994514044,null
1e-09,0.1,1.0000000000000002e-10,0,24,0.4781626358307348,null
1e-09,0.1,1.0000000000000002e-10,0,25,0.473655557578489,null
1e-09,0.1,1.0000000000000002e-10,0,26,0.5393838206178946,null
1e-09,0.1,1.0000000000000002e-10,0,27,0.6952457076757146,null
1e-09,0.1,1.0000000000000002e-10,0,28,0.4772398046613,null
1e-09,0.1,1.0000000000000002e-10,0,29,0.6503079380095337,null
1e-08,0.001,1.0000000000000001e-11,0,1,0.9236754528437233,null
1e-08,0.001,1.0000000000000001e-11,0,2,0.5024624410374207,null
1e-08,0.001,1.0000000000000001e-11,0,3,0.4201946671656357,null
1e-08,0.001,1.0000000000000001e-11,0,4,0.9241978470767125,null
1e-08,0.001,1.0000000000000001e-11,0,5,0.7394262777579595,null
1e-08,0.001,1.0000000000000001e-11,0,6,0.4416547121674826,null
1e-08,0.001,1.0000000000000001e-11,0,8,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,9,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,10,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,11,0.9499903915011517,null
1e-08,0.001,1.0000000000000001e-11,0,12,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,13,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,14,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,15,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,16,0.9832024698268306,null
1e-08,0.001,1.0000000000000001e-11,0,17,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,18,0.9832024698268306,null
1e-08,0.001,1.0000000000000001e-11,0,19,0.7200179293411976,null
1e-08,0.001,1.0000000000000001e-11,0,20,0.4597647623371997,null
1e-08,0.001,1.0000000000000001e-11,0,21,0.33469643143824623,null
1e-08,0.001,1.0000000000000001e-11,0,22,0.3521049160482029,null
1e-08,0.001,1.0000000000000001e-11,0,23,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,24,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,25,0.9942967344807501,null
1e-08,0.001,1.0000000000000001e-11,0,26,0.9938623372031046,null
1e-08,0.001,1.0000000000000001e-11,0,27,0.9942967344807501,null
1e-08,0.001,1.0000000000000001e-11,0,28,0.3380795736421587,null
1e-08,0.001,1.0000000000000001e-11,0,29,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,1,0.903366441350361,null
1e-08,0.001,1.0000000000000001e-11,0,2,0.9191086807331253,null
1e-08,0.001,1.0000000000000001e-11,0,3,0.903366441350361,null
1e-08,0.001,1.0000000000000001e-11,0,4,0.9241978470767125,null
1e-08,0.001,1.0000000000000001e-11,0,5,0.9443949066563249,null
1e-08,0.001,1.0000000000000001e-11,0,6,0.4416547121674826,null
1e-08,0.001,1.0000000000000001e-11,0,7,0.9831712826191875,null
1e-08,0.001,1.0000000000000001e-11,0,8,0.32611220529500273,null
1e-08,0.001,1.0000000000000001e-11,0,9,0.7532109310384594,null
1e-08,0.001,1.0000000000000001e-11,0,10,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,11,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,12,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,13,0.9499903915011517,null
1e-08,0.001,1.0000000000000001e-11,0,14,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,15,0.9499903915011517,null
1e-08,0.001,1.0000000000000001e-11,0,16,0.4539072586406287,null
1e-08,0.001,1.0000000000000001e-11,0,17,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,18,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,20,0.4597647623371997,null
1e-08,0.001,1.0000000000000001e-11,0,21,0.994372286946295,null
1e-08,0.001,1.0000000000000001e-11,0,22,0.33469643143824623,null
1e-08,0.001,1.0000000000000001e-11,0,23,0.994372286946295,null
1e-08,0.001,1.0000000000000001e-11,0,24,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,25,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,26,0.9666679137998034,null
1e-08,0.001,1.0000000000000001e-11,0,27,0.3358100230444418,null
1e-08,0.001,1.0000000000000001e-11,0,28,0.9942967344807501,null
1e-08,0.001,1.0000000000000001e-11,0,29,0.3339949577571449,null
1e-08,0.001,1.0000000000000001e-11,0,1,0.9447594572268028,null
1e-08,0.001,1.0000000000000001e-11,0,2,0.903366441350361,null
1e-08,0.001,1.0000000000000001e-11,0,3,0.4201946671656357,null
1e-08,0.001,1.0000000000000001e-11,0,4,0.9443949066563249,null
1e-08,0.001,1.0000000000000001e-11,0,5,0.4246456141470489,null
1e-08,0.001,1.0000000000000001e-11,0,6,0.9293043993642648,null
1e-08,0.001,1.0000000000000001e-11,0,7,0.3419256482468884,null
1e-08,0.001,1.0000000000000001e-11,0,8,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,9,0.975999989880332,null
1e-08,0.001,1.0000000000000001e-11,0,10,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,11,0.9832024698268306,null
1e-08,0.001,1.0000000000000001e-11,0,12,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,13,0.9499903915011517,null
1e-08,0.001,1.0000000000000001e-11,0,14,0.4539072586406287,null
1e-08,0.001,1.0000000000000001e-11,0,15,0.9685749007405414,null
1e-08,0.001,1.0000000000000001e-11,0,16,0.7532109310384594,null
1e-08,0.001,1.0000000000000001e-11,0,17,0.32611220529500273,null
1e-08,0.001,1.0000000000000001e-11,0,18,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,19,0.4356284079460922,null
1e-08,0.001,1.0000000000000001e-11,0,20,0.4597647623371997,null
1e-08,0.001,1.0000000000000001e-11,0,22,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,23,0.9676539953406904,null
1e-08,0.001,1.0000000000000001e-11,0,24,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,25,0.3181792252179699,null
1e-08,0.001,1.0000000000000001e-11,0,26,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,27,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,28,0.3339949577571449,null
1e-08,0.001,1.0000000000000001e-11,0,29,0.9942967344807501,null
1e-08,0.001,1.0000000000000001e-11,0,1,0.903366441350361,null
1e-08,0.001,1.0000000000000001e-11,0,2,0.9447594572268028,null
1e-08,0.001,1.0000000000000001e-11,0,3,0.903366441350361,null
1e-08,0.001,1.0000000000000001e-11,0,4,0.7394262777579595,null
1e-08,0.001,1.0000000000000001e-11,0,5,0.44174468454262583,null
1e-08,0.001,1.0000000000000001e-11,0,6,0.9291287462314426,null
1e-08,0.001,1.0000000000000001e-11,0,7,0.4538258860321244,null
1e-08,0.001,1.0000000000000001e-11,0,8,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,9,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,10,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,11,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,12,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,13,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,14,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,15,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,16,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,17,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,18,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,19,0.4166838694134555,null
1e-08,0.001,1.0000000000000001e-11,0,20,0.45840469726768074,null
1e-08,0.001,1.0000000000000001e-11,0,21,0.9697415297936683,null
1e-08,0.001,1.0000000000000001e-11,0,22,0.35455499869105433,null
1e-08,0.001,1.0000000000000001e-11,0,24,0.33469643143824623,null
1e-08,0.001,1.0000000000000001e-11,0,25,0.9666679137998034,null
1e-08,0.001,1.0000000000000001e-11,0,26,0.3358100230444418,null
1e-08,0.001,1.0000000000000001e-11,0,27,0.9942967344807501,null
1e-08,0.001,1.0000000000000001e-11,0,28,0.3339949577571449,null
1e-08,0.001,1.0000000000000001e-11,0,29,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,1,0.4201946671656357,null
1e-08,0.001,1.0000000000000001e-11,0,2,0.40381199551007213,null
1e-08,0.001,1.0000000000000001e-11,0,3,0.4201946671656357,null
1e-08,0.001,1.0000000000000001e-11,0,4,0.9443949066563249,null
1e-08,0.001,1.0000000000000001e-11,0,5,0.9443949066563249,null
1e-08,0.001,1.0000000000000001e-11,0,7,0.9831586261662737,null
1e-08,0.001,1.0000000000000001e-11,0,8,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,9,0.9832024698268306,null
1e-08,0.001,1.0000000000000001e-11,0,10,0.7532109310384594,null
1e-08,0.001,1.0000000000000001e-11,0,11,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,12,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,13,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,14,0.9499903915011517,null
1e-08,0.001,1.0000000000000001e-11,0,15,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,16,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,17,0.975999989880332,null
1e-08,0.001,1.0000000000000001e-11,0,18,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,19,0.7481928555982025,null
1e-08,0.001,1.0000000000000001e-11,0,20,0.6973097316172646,null
1e-08,0.001,1.0000000000000001e-11,0,21,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,22,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,23,0.33469643143824623,null
1e-08,0.001,1.0000000000000001e-11,0,24,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,25,0.9942967344807501,null
1e-08,0.001,1.0000000000000001e-11,0,26,0.3339949577571449,null
1e-08,0.001,1.0000000000000001e-11,0,27,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,28,0.3181792252179699,null
1e-08,0.001,1.0000000000000001e-11,0,29,0.6782634453302049,null
1e-08,0.001,1.0000000000000001e-11,0,2,0.40381199551007213,null
1e-08,0.001,1.0000000000000001e-11,0,3,0.5024624410374207,null
1e-08,0.001,1.0000000000000001e-11,0,4,0.9222461034632049,null
1e-08,0.001,1.0000000000000001e-11,0,5,0.9222461034632049,null
1e-08,0.001,1.0000000000000001e-11,0,6,0.42485495875998386,null
1e-08,0.001,1.0000000000000001e-11,0,7,0.3419256482468884,null
1e-08,0.001,1.0000000000000001e-11,0,8,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,9,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,10,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,11,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,12,0.975999989880332,null
1e-08,0.001,1.0000000000000001e-11,0,13,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,14,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,15,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,16,0.9832024698268306,null
1e-08,0.001,1.0000000000000001e-11,0,17,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,18,0.9685749007405414,null
1e-08,0.001,1.0000000000000001e-11,0,19,0.7481928555982025,null
1e-08,0.001,1.0000000000000001e-11,0,20,0.6973097316172646,null
1e-08,0.001,1.0000000000000001e-11,0,21,0.9676539953406904,null
1e-08,0.001,1.0000000000000001e-11,0,22,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,23,0.3521049160482029,null
1e-08,0.001,1.0000000000000001e-11,0,24,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,25,0.3181792252179699,null
1e-08,0.001,1.0000000000000001e-11,0,26,0.3339949577571449,null
1e-08,0.001,1.0000000000000001e-11,0,27,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,28,0.42295592738092036,null
1e-08,0.001,1.0000000000000001e-11,0,29,0.9938623372031046,null
1e-08,0.001,1.0000000000000001e-11,0,1,0.4201946671656357,null
1e-08,0.001,1.0000000000000001e-11,0,2,0.9447594572268028,null
1e-08,0.001,1.0000000000000001e-11,0,3,0.9191086807331253,null
1e-08,0.001,1.0000000000000001e-11,0,4,0.44174468454262583,null
1e-08,0.001,1.0000000000000001e-11,0,5,0.9240044453165983,null
1e-08,0.001,1.0000000000000001e-11,0,6,0.9293043993642648,null
1e-08,0.001,1.0000000000000001e-11,0,7,0.3250706509711735,null
1e-08,0.001,1.0000000000000001e-11,0,8,0.9685749007405414,null
1e-08,0.001,1.0000000000000001e-11,0,9,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,10,0.32611220529500273,null
1e-08,0.001,1.0000000000000001e-11,0,11,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,12,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,13,0.7532109310384594,null
1e-08,0.001,1.0000000000000001e-11,0,14,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,15,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,16,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,17,0.9685749007405414,null
1e-08,0.001,1.0000000000000001e-11,0,19,0.7200179293411976,null
1e-08,0.001,1.0000000000000001e-11,0,20,0.9933111385978959,null
1e-08,0.001,1.0000000000000001e-11,0,21,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,22,0.3506752712492376,null
1e-08,0.001,1.0000000000000001e-11,0,23,0.994372286946295,null
1e-08,0.001,1.0000000000000001e-11,0,24,0.3500288004192331,null
1e-08,0.001,1.0000000000000001e-11,0,25,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,26,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,27,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,28,0.9942967344807501,null
1e-08,0.001,1.0000000000000001e-11,0,29,0.3334059594776246,null
1e-08,0.001,1.0000000000000001e-11,0,1,0.9031535004589084,null
1e-08,0.001,1.0000000000000001e-11,0,2,0.40381199551007213,null
1e-08,0.001,1.0000000000000001e-11,0,3,0.4201946671656357,null
1e-08,0.001,1.0000000000000001e-11,0,4,0.9241978470767125,null
1e-08,0.001,1.0000000000000001e-11,0,5,0.42585663596443696,null
1e-08,0.001,1.0000000000000001e-11,0,6,0.9449018019665225,null
1e-08,0.001,1.0000000000000001e-11,0,7,0.9831586261662737,null
1e-08,0.001,1.0000000000000001e-11,0,8,0.3251444649688312,null
1e-08,0.001,1.0000000000000001e-11,0,9,0.9831888604398823,null
1e-08,0.001,1.0000000000000001e-11,0,10,0.9685749007405414,null
1e-08,0.001,1.0000000000000001e-11,0,11,0.4539072586406287,null
1e-08,0.001,1.0000000000000001e-11,0,12,0.9499903915011517,null
1e-08,0.001,1.0000000000000001e-11,0,13,0.34199778620430216,null
1e-08,0.001,1.0000000000000001e-11,0,14,0.9499903915011517,null
